OrderDate,ShipDate,ShipMode,State,Category,Sales,Profit,Discounts
2018-04-08,2018-04-12,Standard Class,California,Furniture,261.96,2.49,0.2
2018-04-08,2018-04-12,Standard Class,California,Furniture,65.49,139.99,0.0
2018-04-08,2018-04-12,Standard Class,Ohio,Furniture,261.96,-94.66,0.4
2018-04-11,2018-04-18,Standard Class,Montana,Furniture,37.42,24.38,0.0
2018-04-11,2018-04-18,Standard Class,Montana,Furniture,43.66,91.32,0.0
2018-04-11,2018-04-18,Standard Class,Montana,Furniture,130.98,9.24,0.2
2018-04-11,2018-04-16,Second Class,Texas,Furniture,43.66,265.42,0.2
2018-04-11,2018-04-13,Second Class,Florida,Furniture,130.98,3.63,0.2
2018-04-11,2018-04-13,Second Class,Florida,Furniture,37.42,41.99,0.2
2018-04-11,2018-04-13,Second Class,Florida,Furniture,87.32,2.33,0.2
2018-04-11,2018-04-16,Standard Class,Idaho,Furniture,261.96,3.35,0.2
2018-04-11,2018-04-13,Second Class,Florida,Furniture,87.32,81.59,0.2
2018-04-12,2018-04-17,Standard Class,California,Furniture,18.71,94.07,0.2
2018-04-12,2018-04-17,Standard Class,California,Furniture,65.49,38.36,0.2
2018-04-12,2018-04-17,Standard Class,California,Furniture,37.42,6.56,0.2
2018-04-12,2018-04-17,Standard Class,California,Furniture,87.32,-18.15,0.15
2018-04-12,2018-04-17,Standard Class,Indiana,Furniture,52.39,15.55,0.0
2018-04-12,2018-04-18,Standard Class,California,Furniture,130.98,16.27,0.0
2018-04-13,2018-04-18,Standard Class,Maryland,Furniture,87.32,3.6,0.0
2018-04-13,2018-04-17,Second Class,Pennsylvania,Furniture,21.83,8.39,0.4
2018-04-13,2018-04-17,Second Class,Pennsylvania,Furniture,26.2,-407.98,0.7
2018-04-13,2018-04-17,Second Class,Pennsylvania,Furniture,65.49,1.12,0.2
2018-04-13,2018-04-17,Second Class,Pennsylvania,Furniture,20.15,10.07,0.2
2018-04-15,2018-04-15,Same Day,California,Furniture,130.98,31.02,0.0
2018-04-15,2018-04-15,Same Day,California,Furniture,65.49,76.98,0.0
2018-04-16,2018-04-20,Standard Class,North Carolina,Furniture,43.66,9.77,0.2
2018-04-18,2018-04-22,Standard Class,Texas,Furniture,87.32,-18.12,0.3
2018-04-18,2018-04-22,Standard Class,Texas,Furniture,87.32,28.5,0.2
2018-04-18,2018-04-22,Standard Class,Texas,Furniture,130.98,1.01,0.2
2018-04-18,2018-04-22,Standard Class,Texas,Furniture,87.32,50.41,0.2
2018-04-18,2018-04-23,Standard Class,California,Furniture,52.39,3.55,0.0
2018-04-18,2018-04-23,Standard Class,California,Furniture,65.49,3.8,0.0
2018-04-18,2018-04-23,Standard Class,California,Furniture,65.49,97.19,0.2
2018-04-18,2018-04-23,Standard Class,California,Furniture,130.98,3.6,0.0
2018-04-19,2018-04-21,Second Class,California,Furniture,87.32,26.65,0.0
2018-04-19,2018-04-23,Second Class,Virginia,Furniture,87.32,26.7,0.0
2018-04-19,2018-04-23,Second Class,Virginia,Furniture,23.81,34.21,0.0
2018-04-20,2018-04-22,Second Class,Texas,Furniture,52.39,-95.67,0.3
2018-04-20,2018-04-22,Second Class,Texas,Furniture,52.39,5.61,0.2
2018-04-20,2018-04-22,Second Class,Texas,Furniture,130.98,-131.95,0.3
2018-04-20,2018-04-25,Standard Class,California,Furniture,65.49,27.56,0.0
2018-04-21,2018-04-26,Standard Class,Kentucky,Furniture,43.66,0.0,0.0
2018-04-21,2018-04-25,Standard Class,California,Furniture,52.39,5.58,0.2
2018-04-22,2018-04-24,Second Class,New York,Furniture,32.75,121.44,0.0
2018-04-22,2018-04-24,Second Class,New York,Furniture,87.32,3.35,0.2
2018-04-23,2018-04-24,First Class,Pennsylvania,Furniture,87.32,-1.75,0.7
2018-04-23,2018-04-27,Standard Class,Ohio,Furniture,130.98,-12.06,0.3
2018-04-23,2018-04-27,Standard Class,Ohio,Furniture,130.98,-12.06,0.3
2018-04-23,2018-04-27,Standard Class,Ohio,Furniture,32.75,-5.24,0.7
2018-04-23,2018-04-27,Standard Class,Ohio,Furniture,65.49,7.82,0.2
2018-04-23,2018-04-26,Second Class,California,Furniture,261.96,22.99,0.0
2018-04-25,2018-04-30,Standard Class,California,Furniture,52.39,148.7,0.2
2018-04-25,2018-04-30,Standard Class,California,Furniture,87.32,78.51,0.0
2018-04-25,2018-04-30,Standard Class,California,Furniture,52.39,63.68,0.0
2018-04-25,2018-04-29,Standard Class,Texas,Furniture,130.98,3.63,0.2
2018-04-25,2018-04-29,Standard Class,Texas,Furniture,87.32,0.55,0.2
2018-04-25,2018-04-29,Standard Class,North Carolina,Furniture,87.32,37.8,0.2
2018-04-26,2018-05-03,Standard Class,California,Furniture,87.32,23.03,0.2
2018-04-26,2018-05-03,Standard Class,California,Furniture,43.66,5.72,0.2
2018-04-26,2018-04-30,Standard Class,California,Furniture,52.39,6.21,0.0
2018-04-26,2018-04-30,Standard Class,California,Furniture,130.98,5.8,0.0
2018-04-28,2018-05-03,Standard Class,Maryland,Furniture,130.98,9.39,0.0
2018-04-28,2018-05-03,Standard Class,Maryland,Furniture,29.11,129.38,0.0
2018-04-28,2018-05-03,Standard Class,Maryland,Furniture,261.96,1.51,0.0
2018-04-28,2018-05-03,Standard Class,Ohio,Furniture,87.32,2.51,0.2
2018-04-28,2018-05-03,Standard Class,Ohio,Furniture,87.32,2.03,0.2
2018-04-28,2018-05-03,Standard Class,Ohio,Furniture,130.98,-37.73,0.2
2018-04-28,2018-04-30,First Class,California,Furniture,52.39,126.0,0.2
2018-04-28,2018-05-03,Standard Class,New York,Furniture,130.98,57.59,0.0
2018-04-28,2018-05-03,Standard Class,Maryland,Furniture,130.98,1.5,0.0
2018-04-29,2018-05-03,Standard Class,Tennessee,Furniture,52.39,-1.25,0.2
2018-04-29,2018-05-04,Standard Class,Delaware,Furniture,130.98,5.19,0.0
2018-04-29,2018-05-03,Standard Class,Tennessee,Furniture,130.98,70.2,0.2
2018-04-29,2018-05-01,Second Class,Louisiana,Furniture,130.98,12.99,0.0
2018-04-29,2018-05-04,Standard Class,New York,Furniture,130.98,5.94,0.0
2018-04-29,2018-05-01,Second Class,Louisiana,Furniture,87.32,8.61,0.0
2018-04-30,2018-05-02,Second Class,Mississippi,Furniture,87.32,16.25,0.0
2018-04-30,2018-05-02,First Class,Kentucky,Furniture,52.39,45.49,0.0
2018-04-30,2018-05-02,First Class,Kentucky,Furniture,52.39,214.76,0.0
2018-05-02,2018-05-02,Same Day,Ohio,Furniture,87.32,1.96,0.2
2018-05-02,2018-05-04,Second Class,Florida,Furniture,130.98,90.0,0.2
2018-05-03,2018-05-10,Standard Class,New York,Furniture,87.32,3.95,0.2
2018-05-03,2018-05-10,Standard Class,New York,Furniture,87.32,14.56,0.2
2018-05-03,2018-05-05,First Class,Wisconsin,Furniture,37.42,10.35,0.0
2018-05-04,2018-05-08,Standard Class,Michigan,Furniture,65.49,21.06,0.0
2018-05-04,2018-05-04,Same Day,Connecticut,Furniture,130.98,9.89,0.0
2018-05-04,2018-05-05,First Class,Texas,Furniture,130.98,2.84,0.2
2018-05-04,2018-05-05,First Class,Texas,Furniture,43.66,1.85,0.2
2018-05-04,2018-05-07,First Class,Washington,Furniture,37.42,3.9,0.0
2018-05-04,2018-05-07,First Class,Washington,Furniture,65.49,19.03,0.0
2018-05-05,2018-05-07,First Class,Virginia,Furniture,130.98,5.35,0.0
2018-05-05,2018-05-07,First Class,Virginia,Furniture,261.96,16.66,0.0
2018-05-05,2018-05-10,Standard Class,Illinois,Furniture,130.98,3.96,0.2
2018-05-05,2018-05-08,First Class,Texas,Furniture,87.32,-9.13,0.3
2018-05-05,2018-05-09,Second Class,Kentucky,Furniture,130.98,11.54,0.0
2018-05-05,2018-05-09,Second Class,Kentucky,Furniture,130.98,1.9,0.0
2018-05-05,2018-05-09,Second Class,Kentucky,Furniture,87.32,4.24,0.0
2018-05-06,2018-05-10,Standard Class,California,Furniture,32.75,52.78,0.2
2018-05-06,2018-05-11,Standard Class,California,Furniture,130.98,2.72,0.0
2018-05-06,2018-05-11,Standard Class,California,Furniture,43.66,30.22,0.0
2018-05-07,2018-05-12,Standard Class,Massachusetts,Furniture,87.32,2.51,0.0
2018-05-07,2018-05-12,Standard Class,Massachusetts,Furniture,65.49,244.25,0.0
2018-05-07,2018-05-12,Standard Class,Massachusetts,Furniture,87.32,7.91,0.0
2018-05-07,2018-05-12,Standard Class,Massachusetts,Furniture,130.98,-38.85,0.3
2018-05-08,2018-05-10,First Class,Pennsylvania,Furniture,52.39,240.0,0.4
2018-05-09,2018-05-15,Standard Class,California,Furniture,65.49,4.07,0.0
2018-05-09,2018-05-15,Standard Class,California,Furniture,87.32,40.31,0.0
2018-05-09,2018-05-09,Same Day,Kentucky,Furniture,87.32,14.99,0.0
2018-05-09,2018-05-09,Same Day,Kentucky,Furniture,87.32,4.54,0.0
2018-05-09,2018-05-09,Same Day,Kentucky,Furniture,52.39,9.5,0.0
2018-05-09,2018-05-09,Same Day,Kentucky,Furniture,37.42,21.77,0.0
2018-05-10,2018-05-15,Standard Class,California,Furniture,43.66,11.08,0.0
2018-05-10,2018-05-15,Standard Class,California,Furniture,261.96,32.1,0.2
2018-05-10,2018-05-15,Standard Class,California,Furniture,52.39,125.3,0.2
2018-05-10,2018-05-15,Standard Class,California,Furniture,130.98,19.18,0.0
2018-05-10,2018-05-14,Second Class,Pennsylvania,Furniture,37.42,-216.98,0.5
2018-05-10,2018-05-15,Standard Class,Washington,Furniture,52.39,4.36,0.2
2018-05-10,2018-05-15,Standard Class,Washington,Furniture,87.32,77.48,0.0
2018-05-10,2018-05-14,Second Class,Pennsylvania,Furniture,52.39,5.3,0.2
2018-05-11,2018-05-15,Standard Class,Illinois,Furniture,87.32,5.68,0.2
2018-05-11,2018-05-15,Standard Class,Illinois,Furniture,29.11,-172.56,0.8
2018-05-11,2018-05-18,Standard Class,New York,Furniture,87.32,9.7,0.0
2018-05-11,2018-05-16,Standard Class,Texas,Furniture,32.75,-69.31,0.3
2018-05-11,2018-05-16,Standard Class,Texas,Furniture,65.49,-84.29,0.6
2018-05-11,2018-05-16,Standard Class,Texas,Furniture,261.96,6.3,0.2
2018-05-11,2018-05-16,Standard Class,Texas,Furniture,130.98,7.26,0.2
2018-05-11,2018-05-17,Standard Class,Texas,Furniture,130.98,7.62,0.2
2018-05-12,2018-05-15,First Class,Wisconsin,Furniture,37.42,10.78,0.0
2018-05-12,2018-05-17,Standard Class,Massachusetts,Furniture,87.32,-130.01,0.3
2018-05-13,2018-05-19,Standard Class,California,Furniture,43.66,20.96,0.2
2018-05-13,2018-05-15,Second Class,Utah,Furniture,130.98,9.99,0.0
2018-05-13,2018-05-15,First Class,Florida,Furniture,130.98,2.4,0.2
2018-05-13,2018-05-15,First Class,Florida,Furniture,32.75,-331.96,0.7
2018-05-13,2018-05-17,Standard Class,California,Furniture,87.32,52.49,0.0
2018-05-13,2018-05-19,Standard Class,California,Furniture,130.98,3.84,0.0
2018-05-14,2018-05-20,Standard Class,Florida,Furniture,130.98,23.32,0.2
2018-05-16,2018-05-20,Standard Class,California,Furniture,87.32,3.38,0.0
2018-05-16,2018-05-23,Standard Class,California,Furniture,52.39,17.47,0.2
2018-05-17,2018-05-21,Standard Class,Wisconsin,Furniture,87.32,45.84,0.0
2018-05-18,2018-05-24,Standard Class,Ohio,Furniture,130.98,-168.96,0.4
2018-05-18,2018-05-20,Second Class,Ohio,Furniture,87.32,3.73,0.2
2018-05-18,2018-05-20,Second Class,Ohio,Furniture,65.49,5.78,0.2
2018-05-18,2018-05-22,Second Class,Texas,Furniture,261.96,1.44,0.2
2018-05-19,2018-05-23,Standard Class,Michigan,Furniture,29.11,26.41,0.0
2018-05-19,2018-05-22,First Class,Virginia,Furniture,52.39,9.23,0.0
2018-05-20,2018-05-22,Second Class,Texas,Furniture,52.39,-13.39,0.2
2018-05-20,2018-05-22,Second Class,Texas,Furniture,130.98,-3.64,0.2
2018-05-20,2018-05-22,Second Class,Texas,Furniture,130.98,3.63,0.2
2018-05-20,2018-05-22,Second Class,New Hampshire,Furniture,29.11,11.94,0.0
2018-05-20,2018-05-22,Second Class,New Hampshire,Furniture,37.42,60.14,0.0
2018-05-20,2018-05-22,Second Class,New Hampshire,Furniture,65.49,9.32,0.0
2018-05-20,2018-05-22,Second Class,Texas,Furniture,87.32,-5.94,0.6
2018-05-21,2018-05-23,Second Class,Texas,Furniture,130.98,-29.25,0.3
2018-05-21,2018-05-23,Second Class,Texas,Furniture,87.32,-31.01,0.8
2018-05-21,2018-05-23,Second Class,Texas,Furniture,261.96,1.63,0.2
2018-05-21,2018-05-26,Standard Class,Massachusetts,Furniture,43.66,68.85,0.0
2018-05-21,2018-05-23,Second Class,Texas,Furniture,43.66,21.02,0.2
2018-05-21,2018-05-26,Standard Class,Massachusetts,Furniture,37.42,219.45,0.0
2018-05-21,2018-05-25,Standard Class,California,Furniture,32.75,10.51,0.0
2018-05-21,2018-05-25,Standard Class,Virginia,Furniture,87.32,173.03,0.0
2018-05-21,2018-05-25,Standard Class,Virginia,Furniture,37.42,1276.49,0.0
2018-05-21,2018-05-26,Standard Class,Massachusetts,Furniture,87.32,8.79,0.0
2018-05-22,2018-05-29,Standard Class,Alabama,Furniture,130.98,34.0,0.0
2018-05-22,2018-05-29,Standard Class,Alabama,Furniture,261.96,12.59,0.0
2018-05-23,2018-05-27,Standard Class,New York,Furniture,261.96,56.2,0.0
2018-05-23,2018-05-27,Standard Class,New York,Furniture,130.98,0.15,0.0
2018-05-23,2018-05-27,Standard Class,New York,Furniture,52.39,5.84,0.2
2018-05-23,2018-05-27,Standard Class,Washington,Furniture,130.98,6.22,0.0
2018-05-23,2018-05-27,Standard Class,Pennsylvania,Furniture,29.11,2.38,0.2
2018-05-23,2018-05-27,Standard Class,Pennsylvania,Furniture,130.98,-2.63,0.7
2018-05-23,2018-05-27,Standard Class,Pennsylvania,Furniture,130.98,-10.12,0.4
2018-05-24,2018-05-30,Standard Class,Maryland,Furniture,87.32,56.98,0.0
2018-05-25,2018-05-29,Standard Class,Illinois,Furniture,130.98,-166.32,0.8
2018-05-25,2018-05-29,Standard Class,Illinois,Furniture,130.98,-24.19,0.6
2018-05-25,2018-05-29,Standard Class,New York,Furniture,130.98,6.73,0.0
2018-05-26,2018-05-29,First Class,Utah,Furniture,52.39,23.23,0.0
2018-05-26,2018-05-31,Standard Class,Illinois,Furniture,130.98,-5.14,0.3
2018-05-26,2018-05-31,Standard Class,Illinois,Furniture,87.32,7.7,0.2
2018-05-26,2018-05-31,Standard Class,Illinois,Furniture,87.32,3.18,0.2
2018-05-26,2018-05-30,Standard Class,California,Furniture,130.98,22.53,0.2
2018-05-26,2018-05-30,Standard Class,California,Furniture,130.98,20.16,0.2
2018-05-26,2018-05-30,Standard Class,California,Furniture,130.98,27.36,0.15
2018-05-26,2018-05-30,Standard Class,California,Furniture,130.98,31.49,0.2
2018-05-27,2018-05-27,Same Day,California,Furniture,26.2,-28.36,0.2
2018-05-27,2018-05-27,Same Day,California,Furniture,65.49,7.19,0.0
2018-05-27,2018-06-01,Second Class,California,Furniture,21.83,125.27,0.2
2018-05-27,2018-06-01,Second Class,California,Furniture,261.96,38.0,0.0
2018-05-27,2018-05-30,First Class,Illinois,Furniture,43.66,-30.56,0.8
2018-05-28,2018-06-01,Standard Class,Washington,Furniture,65.49,51.36,0.2
2018-05-28,2018-06-02,Standard Class,Washington,Furniture,65.49,2.21,0.0
2018-05-28,2018-06-02,Standard Class,Washington,Furniture,43.66,5.74,0.2
2018-05-30,2018-06-05,Standard Class,Virginia,Furniture,87.32,6.13,0.0
2018-05-30,2018-06-05,Standard Class,Illinois,Furniture,87.32,-184.84,0.5
2018-05-30,2018-06-06,Standard Class,New York,Furniture,65.49,26.39,0.2
2018-05-30,2018-06-01,First Class,New York,Furniture,130.98,8.95,0.2
2018-05-30,2018-06-01,First Class,New York,Furniture,52.39,134.56,0.0
2018-05-30,2018-06-01,First Class,New York,Furniture,87.32,77.86,0.0
2018-05-30,2018-06-01,First Class,New York,Furniture,65.49,17.98,0.0
2018-05-30,2018-06-03,Standard Class,Illinois,Furniture,87.32,135.0,0.2
2018-05-31,2018-06-05,Standard Class,Mississippi,Furniture,87.32,32.98,0.0
2018-05-31,2018-06-05,Standard Class,Mississippi,Furniture,87.32,197.99,0.0
2018-06-01,2018-06-06,Second Class,Minnesota,Furniture,37.42,580.54,0.0
2018-06-01,2018-06-06,Standard Class,Michigan,Furniture,52.39,12.38,0.1
2018-06-01,2018-06-06,Standard Class,Michigan,Furniture,65.49,66.51,0.0
2018-06-01,2018-06-06,Standard Class,Arkansas,Furniture,43.66,9.1,0.0
2018-06-01,2018-06-06,Standard Class,New Jersey,Furniture,43.66,83.87,0.0
2018-06-01,2018-06-06,Standard Class,Arkansas,Furniture,37.42,229.3,0.0
2018-06-01,2018-06-06,Second Class,Minnesota,Furniture,65.49,12.44,0.0
2018-06-01,2018-06-06,Second Class,Minnesota,Furniture,52.39,496.07,0.0
2018-06-01,2018-06-06,Second Class,Minnesota,Furniture,43.66,23.94,0.0
2018-06-01,2018-06-06,Second Class,Minnesota,Furniture,130.98,41.68,0.0
2018-06-01,2018-06-06,Standard Class,New Jersey,Furniture,87.32,20.92,0.0
2018-06-02,2018-06-07,Standard Class,Utah,Furniture,87.32,19.44,0.2
2018-06-02,2018-06-07,Standard Class,Utah,Furniture,43.66,22.0,0.0
2018-06-02,2018-06-06,Standard Class,Georgia,Furniture,130.98,2.65,0.0
2018-06-02,2018-06-06,Standard Class,Georgia,Furniture,87.32,67.19,0.0
2018-06-02,2018-06-06,Standard Class,Georgia,Furniture,130.98,107.08,0.0
2018-06-03,2018-06-06,First Class,Illinois,Furniture,87.32,9.95,0.2
2018-06-03,2018-06-06,First Class,Illinois,Furniture,65.49,5.18,0.2
2018-06-03,2018-06-06,First Class,Illinois,Furniture,37.42,-40.0,0.6
2018-06-03,2018-06-07,Second Class,Michigan,Furniture,130.98,7.49,0.0
2018-06-03,2018-06-07,Second Class,Washington,Furniture,43.66,113.49,0.0
2018-06-04,2018-06-09,Standard Class,Ohio,Furniture,130.98,5.88,0.2
2018-06-04,2018-06-09,Standard Class,New York,Furniture,130.98,21.08,0.0
2018-06-04,2018-06-09,Standard Class,New York,Furniture,65.49,4.05,0.0
2018-06-04,2018-06-09,Standard Class,New York,Furniture,130.98,-44.2,0.2
2018-06-04,2018-06-09,Standard Class,New York,Furniture,130.98,6.7,0.0
2018-06-06,2018-06-12,Standard Class,Florida,Furniture,130.98,22.48,0.2
2018-06-06,2018-06-12,Standard Class,Florida,Furniture,261.96,-0.91,0.7
2018-06-06,2018-06-10,Standard Class,Texas,Furniture,26.2,33.83,0.2
2018-06-06,2018-06-12,Standard Class,Illinois,Furniture,130.98,4.72,0.2
2018-06-06,2018-06-11,Standard Class,New York,Furniture,130.98,4.46,0.0
2018-06-06,2018-06-11,Standard Class,New York,Furniture,87.32,-347.12,0.4
2018-06-06,2018-06-11,Standard Class,New York,Furniture,29.11,50.47,0.2
2018-06-06,2018-06-09,First Class,New York,Furniture,130.98,4.94,0.0
2018-06-06,2018-06-12,Standard Class,Illinois,Furniture,87.32,-38.11,0.8
2018-06-07,2018-06-10,Second Class,Illinois,Furniture,87.32,-20.56,0.8
2018-06-07,2018-06-11,Second Class,Illinois,Furniture,87.32,-209.77,0.5
2018-06-08,2018-06-13,Standard Class,New York,Furniture,43.66,83.84,0.0
2018-06-08,2018-06-13,Standard Class,New York,Furniture,130.98,25.68,0.2
2018-06-08,2018-06-12,Standard Class,Tennessee,Furniture,87.32,10.65,0.2
2018-06-08,2018-06-14,Standard Class,Washington,Furniture,87.32,73.19,0.2
2018-06-09,2018-06-13,Second Class,Nevada,Furniture,130.98,14.21,0.0
2018-06-09,2018-06-13,Second Class,Nevada,Furniture,87.32,36.4,0.0
2018-06-09,2018-06-13,Second Class,Nevada,Furniture,37.42,4.7,0.0
2018-06-09,2018-06-11,Second Class,Virginia,Furniture,37.42,245.02,0.0
2018-06-09,2018-06-16,Standard Class,California,Furniture,130.98,10.63,0.0
2018-06-09,2018-06-16,Standard Class,California,Furniture,130.98,0.15,0.0
2018-06-09,2018-06-13,Second Class,Texas,Furniture,130.98,6.16,0.2
2018-06-09,2018-06-13,Second Class,Texas,Furniture,130.98,10.4,0.2
2018-06-09,2018-06-14,Standard Class,California,Furniture,65.49,68.36,0.2
2018-06-09,2018-06-14,Standard Class,California,Furniture,29.11,85.31,0.2
2018-06-09,2018-06-14,Standard Class,California,Furniture,52.39,34.47,0.0
2018-06-09,2018-06-14,Standard Class,California,Furniture,87.32,5.78,0.2
2018-06-09,2018-06-14,Standard Class,California,Furniture,43.66,90.72,0.2
2018-06-09,2018-06-14,Standard Class,California,Furniture,65.49,1.97,0.0
2018-06-09,2018-06-14,Standard Class,California,Furniture,37.42,14.17,0.0
2018-06-09,2018-06-13,Second Class,Texas,Furniture,261.96,0.6,0.2
2018-06-10,2018-06-15,Second Class,Michigan,Furniture,52.39,240.86,0.0
2018-06-13,2018-06-17,Standard Class,California,Furniture,87.32,4.79,0.0
2018-06-14,2018-06-20,Standard Class,Michigan,Furniture,87.32,57.49,0.0
2018-06-15,2018-06-21,Standard Class,Texas,Furniture,87.32,-14.57,0.8
2018-06-15,2018-06-15,Same Day,Texas,Furniture,130.98,11.88,0.2
2018-06-15,2018-06-21,Standard Class,Texas,Furniture,130.98,-18.56,0.3
2018-06-15,2018-06-21,Standard Class,Texas,Furniture,65.49,-57.0,0.3
2018-06-16,2018-06-22,Standard Class,Indiana,Furniture,32.75,32.39,0.0
2018-06-16,2018-06-21,Standard Class,New York,Furniture,52.39,19.46,0.0
2018-06-16,2018-06-21,Standard Class,New York,Furniture,65.49,10.5,0.0
2018-06-16,2018-06-21,Standard Class,New York,Furniture,87.32,14.34,0.2
2018-06-17,2018-06-23,Standard Class,Delaware,Furniture,87.32,31.01,0.0
2018-06-17,2018-06-21,Standard Class,Washington,Furniture,87.32,2.62,0.0
2018-06-17,2018-06-21,Standard Class,Washington,Furniture,52.39,8.95,0.0
2018-06-17,2018-06-21,Standard Class,Washington,Furniture,87.32,1061.57,0.2
2018-06-17,2018-06-20,Second Class,Illinois,Furniture,130.98,22.48,0.2
2018-06-18,2018-06-23,Standard Class,California,Furniture,52.39,12.23,0.2
2018-06-20,2018-06-27,Standard Class,Oklahoma,Furniture,43.66,155.73,0.0
2018-06-20,2018-06-24,Standard Class,Texas,Furniture,37.42,-127.37,0.2
2018-06-20,2018-06-24,Standard Class,Texas,Furniture,130.98,-97.72,0.4
2018-06-20,2018-06-24,Standard Class,Texas,Furniture,130.98,4.08,0.2
2018-06-20,2018-06-27,Standard Class,Oklahoma,Furniture,130.98,1.69,0.0
2018-06-20,2018-06-24,Standard Class,Texas,Furniture,65.49,-19.87,0.32
2018-06-20,2018-06-24,Standard Class,Texas,Furniture,65.49,-5.09,0.8
2018-06-20,2018-06-24,Standard Class,Texas,Furniture,130.98,20.16,0.2
2018-06-20,2018-06-24,Standard Class,Texas,Furniture,87.32,5.44,0.2
2018-06-21,2018-06-21,Same Day,New York,Furniture,87.32,352.31,0.0
2018-06-21,2018-06-24,First Class,New York,Furniture,87.32,26.87,0.0
2018-06-21,2018-06-24,First Class,New York,Furniture,87.32,160.67,0.0
2018-06-21,2018-06-24,First Class,New York,Furniture,87.32,9.04,0.0
2018-06-21,2018-06-25,Standard Class,Pennsylvania,Furniture,130.98,-7.2,0.7
2018-06-21,2018-06-25,Standard Class,Pennsylvania,Furniture,130.98,3.89,0.2
2018-06-21,2018-06-25,Standard Class,Pennsylvania,Furniture,87.32,-172.49,0.7
2018-06-21,2018-06-25,Standard Class,Pennsylvania,Furniture,65.49,28.79,0.2
